id,full_name_check_value,ssn_score,dob_score,n1_score,n2_score,n3_score,n4_score,n5_score,n6_score,n7_score,n8_score,n9_score,n10_score,n11_score,n12_score,n13_score,n14_score,ssn_match,dob_match,name_match,failure_explanation,last_name_check_value,verified
17853,0,0,0,31,31,31,31,31,31,31,31,24,24,24,24,24,24,0,0,0,SSN DOB NAME,0,0
17854,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17855,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
17856,1,300,250,,,,,,,,,,,,,,,1,0,1,DOB,1,0
17857,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17858,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17859,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17860,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17861,0,0,0,43,43,43,43,43,43,43,43,35,35,35,35,35,35,0,0,0,SSN DOB NAME,0,0
17862,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17863,0,300,300,250,219,250,199,250,219,250,199,219,254,232,194,232,194,1,1,1,,1,1
17864,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17865,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
17866,0,300,300,207,281,156,269,207,281,156,269,269,206,241,235,241,235,1,1,1,,0,1
17867,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17868,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17869,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17870,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
17871,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17872,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17873,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17874,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17875,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
17876,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17877,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17878,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17879,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
17880,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17881,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17882,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17883,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17884,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17885,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17886,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
17887,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17888,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17889,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17890,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17891,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17892,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17893,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17894,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17895,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17896,0,0,0,30,30,30,30,30,30,30,30,24,24,24,24,24,24,0,0,0,SSN DOB NAME,0,0
17897,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17898,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17899,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17900,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17901,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17902,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17903,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17904,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17905,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17906,0,0,0,34,34,34,34,34,34,34,34,32,32,32,32,32,32,0,0,0,SSN DOB NAME,0,0
17907,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17908,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17909,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17910,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17911,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17912,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17913,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17914,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17915,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17916,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
17917,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17918,0,300,263,180,243,117,243,180,243,117,243,226,160,228,228,228,228,1,0,1,DOB,1,0
17919,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17920,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17921,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17922,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17923,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17924,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17925,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17926,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17927,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17928,1,300,300,,,,,,,,,,,,,,,1,1,1,,0,1
17929,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17930,0,0,0,13,13,13,13,13,13,13,13,11,11,11,11,11,11,0,0,0,SSN DOB NAME,0,0
17931,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17932,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17933,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17934,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17935,0,300,300,175,237,175,159,175,237,175,159,218,153,213,185,213,185,1,1,1,,1,1
17936,0,300,300,168,204,189,280,168,204,189,280,170,262,174,204,174,204,1,1,1,,1,1
17937,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17938,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17939,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17940,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17941,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17942,0,300,300,147,218,262,218,147,218,262,218,179,276,212,212,212,212,1,1,1,,1,1
17943,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17944,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17945,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17946,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17947,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17948,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17949,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17950,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17951,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17952,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17953,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17954,0,0,0,30,30,30,30,30,30,30,30,24,24,24,24,24,24,0,0,0,SSN DOB NAME,0,0
17955,0,0,0,37,37,37,37,37,37,37,37,29,29,29,29,29,29,0,0,0,SSN DOB NAME,0,0
17956,0,300,300,105,223,105,105,49,179,49,49,178,40,187,178,151,151,1,1,1,,1,1
17957,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17958,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17959,0,0,0,23,23,23,23,23,23,23,23,18,18,18,18,18,18,0,0,0,SSN DOB NAME,0,0
17960,0,300,300,218,226,106,106,52,146,23,23,238,18,200,160,132,126,1,1,1,,1,1
17961,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17962,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17963,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17964,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17965,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17966,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17967,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17968,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17969,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17970,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17971,0,300,300,300,241,179,241,282,235,200,235,246,194,203,203,199,199,1,1,1,,0,1
17972,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17973,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17974,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17975,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
17976,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17977,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17978,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17979,0,0,0,42,42,42,42,42,42,42,42,40,40,40,40,40,40,0,0,0,SSN DOB NAME,0,0
17980,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17981,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17982,0,300,300,146,254,96,197,146,254,96,197,242,147,256,207,256,207,1,1,1,,1,1
17983,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17984,0,0,0,15,15,15,15,15,15,15,15,12,12,12,12,12,12,0,0,0,SSN DOB NAME,0,0
17985,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17986,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17987,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17988,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17989,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17990,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
17991,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17992,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17993,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17994,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17995,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17996,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
17997,0,0,0,15,15,15,15,15,15,15,15,18,18,18,18,18,18,0,0,0,SSN DOB NAME,0,0
17998,0,300,300,104,105,154,110,164,176,212,165,110,179,134,112,161,161,1,1,0,NAME,0,0
17999,0,300,300,108,248,108,212,108,248,108,212,190,181,291,180,291,180,1,1,1,,1,1
18000,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18001,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18002,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18003,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18004,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18005,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18006,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18007,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18008,0,300,300,190,266,190,161,190,266,190,161,184,184,234,182,234,182,1,1,1,,1,1
18009,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18010,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18011,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18012,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18013,0,300,300,182,266,146,266,182,266,146,266,237,201,226,236,226,236,1,1,0,NAME,0,0
18014,0,300,263,148,243,148,148,148,243,148,148,193,140,193,180,193,180,1,0,1,DOB,1,0
18015,1,300,225,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18016,0,0,0,39,39,39,39,39,39,39,39,32,32,32,32,32,32,0,0,0,SSN DOB NAME,0,0
18017,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
18018,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18019,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18020,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18021,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18022,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18023,0,300,300,190,198,196,288,190,198,196,288,212,284,247,266,247,266,1,1,1,,1,1
18024,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18025,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18026,0,300,300,166,284,203,284,166,284,203,284,223,278,240,240,240,240,1,1,1,,1,1
18027,0,300,300,171,284,171,182,171,284,171,182,220,163,250,222,250,222,1,1,1,,1,1
18028,0,300,300,190,284,179,284,190,284,179,284,242,224,252,252,252,252,1,1,1,,1,1
18029,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18030,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18031,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18032,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18033,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18034,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18035,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18036,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18037,0,300,300,137,146,158,146,125,125,140,125,129,136,138,138,121,121,1,1,0,NAME,0,0
18038,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18039,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18040,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18041,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18042,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18043,0,300,300,198,254,254,225,196,238,238,238,192,281,287,208,281,225,1,1,1,,1,1
18044,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18045,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18046,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18047,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18048,0,300,300,211,244,211,282,211,244,211,282,228,275,237,253,237,253,1,1,1,,0,1
18049,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18050,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18051,0,0,0,15,15,15,15,15,15,15,15,12,12,12,12,12,12,0,0,0,SSN DOB NAME,0,0
18052,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18053,0,0,0,23,23,23,23,23,23,23,23,24,24,24,24,24,24,0,0,0,SSN DOB NAME,0,0
18054,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18055,0,0,0,20,20,20,20,20,20,20,20,16,16,16,16,16,16,0,0,0,SSN DOB NAME,0,0
18056,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18057,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18058,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18059,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18060,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18061,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18062,0,300,300,149,156,189,163,149,156,189,163,152,156,148,154,148,154,1,1,0,NAME,0,0
18063,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18064,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18065,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18066,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18067,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18068,0,300,300,228,222,186,170,228,222,186,170,278,160,192,236,192,236,1,1,1,,1,1
18069,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18070,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18071,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18072,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18073,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18074,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18075,1,266,150,,,,,,,,,,,,,,,0,0,1,SSN DOB,1,0
18076,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18077,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18078,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18079,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18080,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18081,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18082,0,300,300,171,253,252,231,171,253,252,231,197,279,234,219,234,219,1,1,1,,1,1
18083,0,300,300,196,197,246,178,196,197,246,178,200,229,195,190,195,190,1,1,1,,1,1
18084,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18085,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18086,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18087,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18088,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18089,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18090,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18091,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18092,1,233,263,,,,,,,,,,,,,,,0,0,1,SSN DOB,1,0
18093,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18094,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18095,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18096,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18097,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18098,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18099,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18100,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18101,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18102,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18103,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18104,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18105,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18106,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18107,0,300,300,150,203,204,203,150,203,204,203,172,186,159,159,159,159,1,1,1,,1,1
18108,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18109,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18110,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18111,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18112,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
18113,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18114,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18115,0,0,0,45,45,45,45,45,45,45,45,36,36,36,36,36,36,0,0,0,SSN DOB NAME,0,0
18116,0,300,263,194,240,168,168,97,173,42,42,194,32,204,184,147,147,1,0,1,DOB,1,0
18117,0,0,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,SSN DOB NAME,0,0
18118,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18119,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18120,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18121,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
18122,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18123,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18124,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18125,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18126,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18127,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18128,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18129,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18130,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18131,0,300,300,121,134,166,270,121,134,166,270,111,252,208,214,208,214,1,1,1,,1,1
18132,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18133,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18134,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18135,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18136,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18137,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18138,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18139,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18140,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18141,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18142,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18143,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18144,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18145,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18146,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18147,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18148,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18149,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18150,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18151,0,300,300,228,256,166,256,228,256,166,256,212,196,224,224,224,224,1,1,1,,1,1
18152,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18153,0,300,300,178,274,170,274,178,274,170,274,232,269,240,240,240,240,1,1,1,,1,1
18154,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18155,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18156,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18157,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18158,0,300,300,144,275,152,239,144,275,152,239,221,231,233,221,233,221,1,1,1,,1,1
18159,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
18160,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18161,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18162,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18163,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18164,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18165,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18166,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18167,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18168,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18169,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18170,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18171,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18172,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18173,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18174,0,300,300,151,224,149,224,151,224,149,224,208,196,198,198,198,198,1,1,1,,1,1
18175,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18176,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18177,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18178,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18179,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18180,0,300,300,185,210,187,210,185,210,187,210,173,185,190,183,190,183,1,1,0,NAME,0,0
18181,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18182,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18183,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18184,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18185,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18186,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18187,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18188,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18189,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18190,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18191,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18192,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18193,0,300,0,238,198,184,198,142,126,105,126,212,107,168,168,90,90,1,0,0,DOB NAME,0,0
18194,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18195,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18196,1,300,250,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18197,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18198,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18199,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18200,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18201,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18202,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18203,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18204,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18205,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18206,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18207,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18208,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18209,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18210,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18211,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18212,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18213,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18214,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18215,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
18216,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18217,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18218,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18219,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18220,0,132,300,179,270,147,267,179,270,147,267,257,214,212,233,212,233,0,1,1,SSN,1,0
18221,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18222,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18223,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18224,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18225,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18226,0,300,300,223,208,223,216,223,208,223,216,196,204,190,190,190,190,1,1,0,NAME,0,0
18227,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
18228,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
18229,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
